Loan_ID,Customer_ID,RM_ID,Loan_Type,Loan_Amount,Loan_Status
LN0007798,CUST000805,RM0219,Personal Loan,100341,Rejected
LN0007799,CUST002157,RM0050,Gold Loan,296971,Rejected
LN0007800,CUST001533,RM0040,Education Loan,67713,Rejected
LN0007801,CUST001337,RM0186,Car Loan,320656,Defaulted
LN0007802,CUST000760,RM0072,Gold Loan,286459,Defaulted
LN0007803,CUST001037,RM0115,Home Loan,107750,Defaulted
LN0007804,CUST000171,RM0123,Home Loan,108293,Approved
LN0007805,CUST001380,RM0105,Car Loan,248235,Pending
LN0007806,CUST000046,RM0151,Plot Loan,337240,Active
LN0007807,CUST001424,RM0150,Business Loan,468279,Closed
LN0007808,CUST001957,RM0032,Home Loan,432297,Closed
LN0007809,CUST000979,RM0042,Business Loan,719813,Pending
LN0007810,CUST000176,RM0113,Car Loan,224160,Approved
LN0007811,CUST001259,RM0233,Plot Loan,528623,Closed
LN0007812,CUST002058,RM0002,Gold Loan,380587,Approved
LN0007813,CUST001805,RM0200,Business Loan,500126,Active
LN0007814,CUST000886,RM0113,Gold Loan,52338,Closed
LN0007815,CUST001737,RM0021,Home Loan,725709,Approved
LN0007816,CUST001554,RM0008,Gold Loan,178312,Defaulted
LN0007817,CUST002229,RM0240,Car Loan,370078,Active
LN0007818,CUST001481,RM0037,Car Loan,77210,Closed
LN0007819,CUST000823,RM0008,Home Loan,150816,Defaulted
LN0007820,CUST000436,RM0226,Gold Loan,113342,Defaulted
LN0007821,CUST001368,RM0126,Home Loan,118965,Pending
LN0007822,CUST000982,RM0100,Plot Loan,76307,Closed
LN0007823,CUST000771,RM0102,Plot Loan,377736,Pending
LN0007824,CUST000811,RM0007,Home Loan,51857,Pending
LN0007825,CUST000344,RM0237,Education Loan,124940,Active
LN0007826,CUST001148,RM0188,Plot Loan,88331,Active
LN0007827,CUST001041,RM0125,Gold Loan,227851,Active
LN0007828,CUST000324,RM0121,Business Loan,108673,Defaulted
LN0007829,CUST001838,RM0171,Education Loan,109950,Defaulted
LN0007830,CUST001505,RM0025,Car Loan,184018,Defaulted
LN0007831,CUST002072,RM0186,Education Loan,261506,Rejected
LN0007832,CUST002077,RM0184,Plot Loan,75863,Closed
LN0007833,CUST001647,RM0094,Personal Loan,88598,Pending
LN0007834,CUST000482,RM0048,Home Loan,106784,Active
LN0007835,CUST002204,RM0027,Home Loan,778004,Rejected
LN0007836,CUST001531,RM0099,Business Loan,151218,Rejected
LN0007837,CUST000649,RM0129,Car Loan,232753,Closed
LN0007838,CUST002319,RM0249,Business Loan,105293,Rejected
LN0007839,CUST002152,RM0196,Education Loan,184849,Pending
LN0007840,CUST001692,RM0222,Education Loan,65401,Closed
LN0007841,CUST000171,RM0063,Education Loan,57072,Active
LN0007842,CUST001294,RM0226,Personal Loan,176498,Active
LN0007843,CUST001580,RM0188,Personal Loan,151718,Pending
LN0007844,CUST001507,RM0207,Car Loan,79440,Active
LN0007845,CUST000453,RM0181,Home Loan,282695,Active
LN0007846,CUST000629,RM0201,Plot Loan,1039630,Active
LN0007847,CUST000263,RM0002,Car Loan,150719,Pending
LN0007848,CUST000764,RM0087,Home Loan,245930,Defaulted
LN0007849,CUST001629,RM0067,Car Loan,709237,Active
LN0007850,CUST001791,RM0043,Car Loan,406205,Defaulted
LN0007851,CUST000006,RM0145,Gold Loan,121906,Pending
LN0007852,CUST001327,RM0165,Gold Loan,174557,Closed
LN0007853,CUST002239,RM0203,Car Loan,317492,Closed
LN0007854,CUST001885,RM0020,Education Loan,77424,Approved
LN0007855,CUST000609,RM0092,Education Loan,193530,Closed
LN0007856,CUST000326,RM0152,Plot Loan,115439,Pending
LN0007857,CUST001897,RM0017,Business Loan,85147,Approved
LN0007858,CUST002106,RM0098,Gold Loan,161123,Pending
LN0007859,CUST001890,RM0056,Gold Loan,78085,Closed
LN0007860,CUST000305,RM0149,Personal Loan,290119,Defaulted
LN0007861,CUST000777,RM0183,Education Loan,171849,Closed
LN0007862,CUST001674,RM0147,Education Loan,201492,Approved
LN0007863,CUST000145,RM0188,Plot Loan,81652,Rejected
LN0007864,CUST000817,RM0008,Education Loan,80111,Defaulted
LN0007865,CUST001414,RM0037,Plot Loan,225133,Approved
LN0007866,CUST000105,RM0203,Gold Loan,890071,Rejected
LN0007867,CUST002453,RM0235,Home Loan,70240,Defaulted
LN0007868,CUST002487,RM0013,Gold Loan,117299,Active
LN0007869,CUST002187,RM0116,Personal Loan,457213,Active
LN0007870,CUST001922,RM0086,Plot Loan,65003,Pending
LN0007871,CUST001088,RM0092,Home Loan,467310,Pending
LN0007872,CUST001768,RM0136,Car Loan,198587,Closed
LN0007873,CUST001671,RM0207,Car Loan,154939,Active
LN0007874,CUST001223,RM0103,Home Loan,124120,Defaulted
LN0007875,CUST000480,RM0073,Business Loan,50000,Pending
LN0007876,CUST002308,RM0145,Business Loan,120513,Pending
LN0007877,CUST001124,RM0164,Business Loan,122999,Defaulted
LN0007878,CUST000114,RM0129,Education Loan,482222,Active
LN0007879,CUST000471,RM0207,Business Loan,307322,Rejected
LN0007880,CUST001325,RM0210,Plot Loan,271564,Closed
LN0007881,CUST000707,RM0142,Home Loan,370640,Active
LN0007882,CUST001646,RM0078,Education Loan,109442,Closed
LN0007883,CUST002308,RM0177,Business Loan,242489,Defaulted
LN0007884,CUST002112,RM0240,Personal Loan,173261,Closed
LN0007885,CUST001156,RM0108,Home Loan,355057,Active
LN0007886,CUST002277,RM0242,Plot Loan,123997,Closed
LN0007887,CUST000432,RM0065,Car Loan,256103,Active
LN0007888,CUST001343,RM0178,Home Loan,477774,Rejected
LN0007889,CUST001594,RM0179,Gold Loan,152883,Approved
LN0007890,CUST002210,RM0074,Education Loan,63789,Closed
LN0007891,CUST001558,RM0017,Car Loan,195155,Active
LN0007892,CUST001250,RM0106,Gold Loan,134921,Rejected
LN0007893,CUST001172,RM0003,Business Loan,273085,Closed
LN0007894,CUST000997,RM0166,Home Loan,653321,Rejected
LN0007895,CUST001248,RM0087,Personal Loan,182954,Approved
LN0007896,CUST000046,RM0088,Gold Loan,175543,Pending
LN0007897,CUST000579,RM0217,Business Loan,262601,Rejected
LN0007898,CUST000606,RM0004,Gold Loan,71850,Defaulted
LN0007899,CUST001218,RM0172,Personal Loan,108473,Active
LN0007900,CUST001977,RM0139,Business Loan,552610,Closed
LN0007901,CUST001157,RM0221,Business Loan,271697,Pending
LN0007902,CUST002371,RM0185,Personal Loan,52707,Approved
LN0007903,CUST001890,RM0108,Car Loan,95788,Active
LN0007904,CUST002157,RM0125,Home Loan,279668,Defaulted
LN0007905,CUST001030,RM0175,Personal Loan,339123,Pending
LN0007906,CUST000329,RM0250,Business Loan,416340,Active
LN0007907,CUST001954,RM0003,Gold Loan,119112,Pending
LN0007908,CUST001175,RM0176,Education Loan,584812,Rejected
LN0007909,CUST000804,RM0227,Home Loan,211015,Closed
LN0007910,CUST001209,RM0072,Plot Loan,288500,Closed
LN0007911,CUST001854,RM0124,Personal Loan,231634,Approved
LN0007912,CUST002104,RM0047,Plot Loan,76190,Active
LN0007913,CUST000989,RM0076,Home Loan,709988,Closed
LN0007914,CUST001932,RM0053,Education Loan,76221,Defaulted
LN0007915,CUST002040,RM0226,Business Loan,108842,Defaulted
LN0007916,CUST001369,RM0095,Personal Loan,386001,Defaulted
LN0007917,CUST000747,RM0194,Education Loan,242779,Active
LN0007918,CUST000623,RM0010,Personal Loan,414216,Rejected
LN0007919,CUST001757,RM0073,Education Loan,195025,Closed
LN0007920,CUST001348,RM0244,Home Loan,144639,Closed
LN0007921,CUST001318,RM0049,Business Loan,559813,Approved
LN0007922,CUST000666,RM0054,Education Loan,57385,Closed
LN0007923,CUST000379,RM0185,Personal Loan,437769,Active
LN0007924,CUST000193,RM0073,Business Loan,102485,Active
LN0007925,CUST001052,RM0007,Home Loan,427746,Rejected
LN0007926,CUST000898,RM0182,Home Loan,79977,Closed
LN0007927,CUST001984,RM0092,Business Loan,223604,Closed
LN0007928,CUST000891,RM0054,Personal Loan,488044,Pending
LN0007929,CUST000366,RM0047,Car Loan,178315,Closed
LN0007930,CUST001998,RM0055,Personal Loan,324530,Approved
LN0007931,CUST000749,RM0167,Plot Loan,376614,Pending
LN0007932,CUST000297,RM0166,Education Loan,316735,Rejected
LN0007933,CUST001021,RM0198,Home Loan,568934,Approved
LN0007934,CUST000999,RM0209,Gold Loan,168419,Closed
LN0007935,CUST000007,RM0204,Home Loan,88020,Closed
LN0007936,CUST001572,RM0081,Business Loan,59798,Rejected
LN0007937,CUST000652,RM0063,Home Loan,106594,Pending
LN0007938,CUST002397,RM0198,Plot Loan,80909,Approved
LN0007939,CUST000121,RM0178,Education Loan,213265,Active
LN0007940,CUST001971,RM0086,Home Loan,90900,Closed
LN0007941,CUST000327,RM0073,Business Loan,57942,Pending
LN0007942,CUST001567,RM0174,Personal Loan,57330,Active
LN0007943,CUST001021,RM0204,Car Loan,406246,Active
LN0007944,CUST000788,RM0063,Personal Loan,229028,Active
LN0007945,CUST000469,RM0090,Personal Loan,138659,Defaulted
LN0007946,CUST002160,RM0062,Gold Loan,499293,Defaulted
LN0007947,CUST002461,RM0182,Car Loan,64556,Pending
LN0007948,CUST001244,RM0135,Personal Loan,835651,Defaulted
LN0007949,CUST001708,RM0215,Home Loan,241574,Approved
LN0007950,CUST001531,RM0060,Business Loan,90536,Closed
LN0007951,CUST000747,RM0084,Personal Loan,277305,Closed
LN0007952,CUST002432,RM0138,Home Loan,338261,Active
LN0007953,CUST001273,RM0089,Car Loan,162193,Approved
LN0007954,CUST001473,RM0158,Business Loan,445568,Defaulted
LN0007955,CUST001927,RM0196,Business Loan,82676,Approved
LN0007956,CUST000022,RM0181,Education Loan,115378,Defaulted
LN0007957,CUST002147,RM0049,Personal Loan,69631,Closed
LN0007958,CUST002068,RM0122,Plot Loan,97366,Rejected
LN0007959,CUST001456,RM0173,Business Loan,104553,Pending
LN0007960,CUST001451,RM0036,Personal Loan,549314,Defaulted
LN0007961,CUST001811,RM0133,Business Loan,66265,Approved
LN0007962,CUST000132,RM0050,Gold Loan,50000,Approved
LN0007963,CUST002491,RM0187,Education Loan,139422,Pending
LN0007964,CUST000911,RM0140,Car Loan,161518,Defaulted
LN0007965,CUST000632,RM0130,Business Loan,202027,Approved
LN0007966,CUST002235,RM0086,Education Loan,507920,Rejected
LN0007967,CUST001076,RM0223,Plot Loan,1264640,Pending
LN0007968,CUST000181,RM0051,Gold Loan,329987,Pending
LN0007969,CUST000715,RM0118,Personal Loan,756655,Pending
LN0007970,CUST001528,RM0181,Personal Loan,359387,Pending
LN0007971,CUST002003,RM0145,Education Loan,710465,Active
LN0007972,CUST000328,RM0248,Home Loan,295701,Rejected
LN0007973,CUST000672,RM0108,Business Loan,66624,Active
LN0007974,CUST002239,RM0221,Plot Loan,152806,Closed
LN0007975,CUST000445,RM0091,Plot Loan,258029,Rejected
LN0007976,CUST001570,RM0109,Plot Loan,136377,Rejected
LN0007977,CUST000381,RM0202,Personal Loan,113871,Defaulted
LN0007978,CUST000493,RM0064,Car Loan,222265,Closed
LN0007979,CUST001180,RM0244,Personal Loan,592116,Rejected
LN0007980,CUST000230,RM0164,Business Loan,57121,Pending
LN0007981,CUST001237,RM0121,Education Loan,343267,Approved
LN0007982,CUST001105,RM0012,Education Loan,306550,Defaulted
LN0007983,CUST001090,RM0150,Business Loan,714588,Defaulted
LN0007984,CUST001636,RM0181,Home Loan,583894,Rejected
LN0007985,CUST000992,RM0119,Gold Loan,337292,Rejected
LN0007986,CUST002314,RM0078,Home Loan,196964,Pending
LN0007987,CUST000927,RM0187,Gold Loan,95698,Defaulted
LN0007988,CUST002163,RM0125,Car Loan,207595,Approved
LN0007989,CUST000130,RM0015,Car Loan,339933,Closed
LN0007990,CUST001166,RM0105,Personal Loan,502037,Active
LN0007991,CUST000158,RM0049,Personal Loan,361855,Approved
LN0007992,CUST001680,RM0140,Gold Loan,93448,Active
LN0007993,CUST000759,RM0045,Personal Loan,233101,Rejected
LN0007994,CUST001940,RM0045,Personal Loan,130745,Closed
LN0007995,CUST002348,RM0227,Home Loan,999999999,Approved
LN0007996,CUST002332,RM0224,Education Loan,51849,Pending
LN0007997,CUST000156,RM0156,Business Loan,94683,Active
LN0007998,CUST000587,RM0241,Education Loan,74031,Rejected
LN0007999,CUST002139,RM0112,Personal Loan,419944,Pending
LN0008000,CUST000220,RM0093,Car Loan,109817,Defaulted
LN0008001,CUST001392,RM0100,Car Loan,117010,Defaulted
LN0008002,CUST000483,RM0002,Business Loan,693458,Pending
LN0008003,CUST000936,RM0078,Education Loan,145312,Rejected
LN0008004,CUST001701,RM0207,Education Loan,51926,Approved
LN0008005,CUST001438,RM0017,Personal Loan,116772,Active
LN0008006,CUST002416,RM0185,Gold Loan,75407,Closed
LN0008007,CUST000092,RM0015,Plot Loan,71697,Pending
LN0008008,CUST002312,RM0015,Gold Loan,66130,Pending
LN0008009,CUST001735,RM0175,Gold Loan,229915,Closed
LN0008010,CUST001991,RM0005,Education Loan,91983,Approved
LN0008011,CUST000638,RM0227,Plot Loan,139646,Rejected
LN0008012,CUST001273,RM0039,Home Loan,446125,Rejected
LN0008013,CUST002216,RM0219,Car Loan,160446,Pending
LN0008014,CUST001854,RM0063,Plot Loan,544654,Pending
LN0008015,CUST002341,RM0201,Personal Loan,187806,Defaulted
LN0008016,CUST002453,RM0203,Plot Loan,151777,Rejected
LN0008017,CUST002286,RM0103,Personal Loan,327570,Approved
LN0008018,CUST000398,RM0178,Education Loan,65198,Defaulted
LN0008019,CUST000787,RM0132,Car Loan,68747,Active
LN0008020,CUST000413,RM0117,Car Loan,261095,Active
LN0008021,CUST002149,RM0167,Car Loan,183472,Approved
LN0008022,CUST000732,RM0106,Home Loan,362525,Active
LN0008023,CUST000794,RM0140,Gold Loan,50000,Defaulted
LN0008024,CUST002037,RM0135,Personal Loan,546033,Rejected
LN0008025,CUST001624,RM0088,Plot Loan,148324,Approved
LN0008026,CUST001484,RM0132,Car Loan,231471,Active
LN0008027,CUST002474,RM0061,Gold Loan,188908,Closed
LN0008028,CUST001937,RM0234,Education Loan,849196,Closed
LN0008029,CUST001113,RM0034,Plot Loan,200404,Rejected
LN0008030,CUST001761,RM0233,Business Loan,405671,Active
LN0008031,CUST000057,RM0227,Personal Loan,535488,Pending
LN0008032,CUST000857,RM0203,Plot Loan,108697,Defaulted
LN0008033,CUST001756,RM0048,Car Loan,346144,Pending
LN0008034,CUST001563,RM0230,Gold Loan,111705,Closed
LN0008035,CUST000773,RM0077,Education Loan,96826,Rejected
LN0008036,CUST001458,RM0044,Business Loan,627433,Closed
LN0008037,CUST000900,RM0046,Business Loan,53898,Defaulted
LN0008038,CUST001681,RM0189,Home Loan,722715,Closed
LN0008039,CUST002162,RM0072,Home Loan,82330,Rejected
LN0008040,CUST000213,RM0203,Education Loan,392336,Approved
LN0008041,CUST001938,RM0033,Gold Loan,114571,Closed
LN0008042,CUST002375,RM0044,Education Loan,136372,Closed
LN0008043,CUST002144,RM0029,Business Loan,98862,Closed
LN0008044,CUST002253,RM0174,Gold Loan,226143,Defaulted
LN0008045,CUST001715,RM0095,Gold Loan,135571,Rejected
LN0008046,CUST002266,RM0117,Gold Loan,264234,Active
LN0008047,CUST000404,RM0073,Business Loan,53154,Pending
LN0008048,CUST000085,RM0118,Car Loan,63308,Rejected
LN0008049,CUST002431,RM0186,Personal Loan,70996,Active
LN0008050,CUST000416,RM0184,Business Loan,158598,Defaulted
LN0008051,CUST000356,RM0201,Business Loan,387259,Pending
LN0008052,CUST002240,RM0115,Education Loan,488169,Active
LN0008053,CUST001354,RM0202,Gold Loan,90041,Closed
LN0008054,CUST002275,RM0117,Gold Loan,106157,Approved
LN0008055,CUST001750,RM0139,Car Loan,220836,Closed
LN0008056,CUST000402,RM0185,Personal Loan,342518,Rejected
LN0008057,CUST001048,RM0204,Plot Loan,118168,Closed
LN0008058,CUST002486,RM0006,Plot Loan,259000,Closed
LN0008059,CUST001948,RM0120,Plot Loan,155190,Active
LN0008060,CUST001165,RM0216,Plot Loan,198456,Pending
LN0008061,CUST002109,RM0091,Car Loan,78976,Closed
LN0008062,CUST002162,RM0037,Personal Loan,55265,Approved
LN0008063,CUST000937,RM0056,Plot Loan,83165,Approved
LN0008064,CUST000020,RM0004,Personal Loan,247156,Rejected
LN0008065,CUST000344,RM0194,Plot Loan,65293,Active
LN0008066,CUST000820,RM0237,Home Loan,92069,Pending
LN0008067,CUST001061,RM0092,Car Loan,132453,Defaulted
LN0008068,CUST000838,RM0072,Personal Loan,66213,Active
LN0008069,CUST000886,RM0206,Personal Loan,92564,Rejected
LN0008070,CUST001343,RM0010,Plot Loan,534430,Closed
LN0008071,CUST000051,RM0050,Education Loan,53897,Closed
LN0008072,CUST000181,RM0046,Gold Loan,261935,Rejected
LN0008073,CUST000089,RM0220,Education Loan,147034,Active
LN0008074,CUST000437,RM0107,Business Loan,273344,Closed
LN0008075,CUST002209,RM0206,Education Loan,227682,Pending
LN0008076,CUST001019,RM0136,Home Loan,100591,Active
LN0008077,CUST001831,RM0185,Business Loan,425737,Rejected
LN0008078,CUST002150,RM0193,Business Loan,185431,Rejected
LN0008079,CUST001485,RM0088,Home Loan,395797,Approved
LN0008080,CUST001249,RM0097,Car Loan,154179,Defaulted
LN0008081,CUST002308,RM0038,Business Loan,885791,Closed
LN0008082,CUST000640,RM0186,Personal Loan,344361,Closed
LN0008083,CUST002244,RM0169,Personal Loan,725986,Pending
LN0008084,CUST002336,RM0035,Business Loan,194443,Pending
LN0008085,CUST000298,RM0105,Business Loan,178373,Defaulted
LN0008086,CUST000822,RM0196,Gold Loan,331670,Active
LN0008087,CUST000822,RM0126,Home Loan,474538,Active
LN0008088,CUST000295,RM0092,Gold Loan,715658,Closed
LN0008089,CUST001759,RM0070,Car Loan,128475,Defaulted
LN0008090,CUST002255,RM0141,Plot Loan,370596,Active
LN0008091,CUST001344,RM0227,Business Loan,97307,Defaulted
LN0008092,CUST001228,RM0223,Business Loan,207744,Closed
LN0008093,CUST000986,RM0077,Education Loan,89653,Pending
LN0008094,CUST000004,RM0013,Plot Loan,135357,Defaulted
LN0008095,CUST002238,RM0102,Plot Loan,585771,Pending
LN0008096,CUST000909,RM0178,Education Loan,81586,Rejected
LN0008097,CUST002227,RM0177,Plot Loan,250152,Approved
LN0008098,CUST000359,RM0004,Business Loan,229765,Rejected
LN0008099,CUST000112,RM0043,Education Loan,75734,Defaulted
LN0008100,CUST000749,RM0201,Plot Loan,128898,Pending
LN0008101,CUST000358,RM0138,Car Loan,215555,Pending
LN0008102,CUST001688,RM0045,Plot Loan,91448,Active
LN0008103,CUST001250,RM0192,Gold Loan,372512,Rejected
LN0008104,CUST000182,RM0194,Education Loan,50000,Rejected
LN0008105,CUST002087,RM0173,Gold Loan,766231,Approved
LN0008106,CUST000565,RM0149,Education Loan,98353,Active
LN0008107,CUST000100,RM0116,Education Loan,91383,Pending
LN0008108,CUST002109,RM0155,Education Loan,171370,Rejected
LN0008109,CUST000966,RM0243,Plot Loan,325479,Defaulted
LN0008110,CUST000580,RM0072,Business Loan,116145,Active
LN0008111,CUST002355,RM0087,Plot Loan,54016,Active
LN0008112,CUST001518,RM0050,Car Loan,205837,Approved
LN0008113,CUST000245,RM0107,Business Loan,677461,Approved
LN0008114,CUST002025,RM0236,Plot Loan,149278,Closed
LN0008115,CUST001092,RM0206,Education Loan,158991,Active
LN0008116,CUST001972,RM0202,Business Loan,744120,Defaulted
LN0008117,CUST001243,RM0108,Business Loan,287231,Defaulted
LN0008118,CUST000624,RM0169,Home Loan,304002,Active
LN0008119,CUST002208,RM0173,Business Loan,215428,Approved
LN0008120,CUST001510,RM0136,Home Loan,784673,Active
LN0008121,CUST001514,RM0016,Education Loan,283506,Rejected
LN0008122,CUST001975,RM0241,Business Loan,500821,Defaulted
LN0008123,CUST000582,RM0037,Home Loan,290380,Approved
LN0008124,CUST000256,RM0198,Home Loan,315692,Pending
LN0008125,CUST000879,RM0011,Plot Loan,118613,Active
LN0008126,CUST001112,RM0009,Gold Loan,122331,Active
LN0008127,CUST001319,RM0147,Plot Loan,355557,Pending
LN0008128,CUST001601,RM0099,Plot Loan,120396,Approved
LN0008129,CUST001350,RM0179,Personal Loan,215459,Approved
LN0008130,CUST001632,RM0104,Personal Loan,107363,Approved
LN0008131,CUST001188,RM0044,Car Loan,389635,Closed
LN0008132,CUST000432,RM0151,Plot Loan,73419,Active
LN0008133,CUST000189,RM0118,Gold Loan,403741,Rejected
LN0008134,CUST001961,RM0035,Plot Loan,234627,Defaulted
LN0008135,CUST002190,RM0099,Car Loan,91382,Approved
LN0008136,CUST001042,RM0034,Personal Loan,206192,Active
LN0008137,CUST000594,RM0197,Personal Loan,116396,Pending
LN0008138,CUST000429,RM0225,Car Loan,128154,Rejected
LN0008139,CUST000395,RM0112,Gold Loan,136627,Approved
LN0008140,CUST001220,RM0202,Gold Loan,63082,Active
LN0008141,CUST001649,RM0204,Home Loan,903192,Approved
LN0008142,CUST000944,RM0210,Business Loan,56408,Rejected
LN0008143,CUST002169,RM0076,Gold Loan,267236,Defaulted
LN0008144,CUST002274,RM0065,Education Loan,142797,Closed
LN0008145,CUST000679,RM0166,Home Loan,257697,Pending
LN0008146,CUST000129,RM0031,Car Loan,138088,Active
LN0008147,CUST000733,RM0244,Plot Loan,274018,Approved
LN0008148,CUST000348,RM0096,Business Loan,718892,Active
LN0008149,CUST002354,RM0064,Gold Loan,311301,Closed
LN0008150,CUST000226,RM0058,Education Loan,284593,Rejected
LN0008151,CUST000419,RM0116,Plot Loan,74199,Rejected
LN0008152,CUST000005,RM0151,Education Loan,263942,Pending
LN0008153,CUST002324,RM0196,Home Loan,115697,Approved
LN0008154,CUST001873,RM0095,Gold Loan,55844,Rejected
LN0008155,CUST000799,RM0031,Home Loan,157170,Approved
LN0008156,CUST001063,RM0009,Home Loan,163670,Approved
LN0008157,CUST001929,RM0112,Personal Loan,175912,Closed
LN0008158,CUST001642,RM0094,Home Loan,294036,Closed
LN0008159,CUST001428,RM0145,Business Loan,123877,Active
LN0008160,CUST000705,RM0097,Personal Loan,125749,Defaulted
LN0008161,CUST001706,RM0088,Car Loan,246403,Active
LN0008162,CUST001827,RM0068,Business Loan,62492,Closed
LN0008163,CUST001063,RM0244,Home Loan,282196,Defaulted
LN0008164,CUST000906,RM0061,Gold Loan,217785,Defaulted
LN0008165,CUST001737,RM0172,Home Loan,135979,Defaulted
